header,w_length,date_type,date,label
"### $ 1042 - القاضي رضي ms1007 الدين ثعلب الخطيب [- 631]
",33,death,631,Ayyubid
"### $ 2834 - محمد بن علي الحنبلي [- 631]
",28,death,631,Ayyubid
"### $ 3214 - ابن المدني الواعظ [- 631]
",35,death,631,Ayyubid
"### $ 3607 - محمد بن يوسف بن محمد بن أبي المجد الرشيدي المؤذن [- 631]
",10,death,631,Ayyubid
"### $ 1203 - حسن بن يحيى القرشي [541 - 632]
",53,full,632,Ayyubid
"### $ 1561/ 18 - الشهاب السهروردي الصوفي [539 - 632]
",730,full,632,Ayyubid
"### $ 1964 - العلاء الأندلسي الدمشقي [587 - 632]
",110,full,632,Ayyubid
"### $ 2879 - محمد بن عماد الحراني [542 - 632]
",169,full,632,Ayyubid
"### $ 71 - ابن خواجا [632 - ]
",41,birth,632,Ayyubid
"### $ 2612 - خطيب جامع المقياس [632 - ]
",57,birth,632,Ayyubid
"### $ 2714 - ابن الجباس العقيلي [632 - ]
",64,birth,632,Ayyubid
"### $ 3172 - ابن الجردان [632 - ]
",54,birth,632,Ayyubid
"### $ 1599 - أبو عبد الله الفراء [- 632]
",50,death,632,Ayyubid
"### $ 2132 - أبو الطاهر الجابري المحلي [554 - 633]
",392,full,633,Ayyubid
"### $ 2801 - أبو شجاع العثماني [565 - 633]
",97,full,633,Ayyubid
"### $ 3083 - أبو بكر الجنائزي [570 - 633]
",95,full,633,Ayyubid
"### $ 3504 - وجيه الدين ابن السدار [558 - 633]
",61,full,633,Ayyubid
"### $ 3518 - شمس الدين الواسطي الواعظ [571 - 633]
",79,full,633,Ayyubid
"### $ 3550 - شمس الدين الواسطي الواعظ [572 - 633]
",89,full,633,Ayyubid
"### $ 852 - أياز البانباشي [- 633]
",22,death,633,Ayyubid
"### $ 1117/ 2 - حبش بن الفراء [- 633]
",37,death,633,Ayyubid
"### $ 3101 - أبو حامد البلنسي [- 633]
",69,death,633,Ayyubid
"### $ 3124 - جمال الدين ابن العطار [- 633]
",28,death,633,Ayyubid
"### $ 3173 - ابن اللخية الدمشقي الحنفي [- 633]
",45,death,633,Ayyubid
"### $ 3330 - ابن المظفر الأطروش الكردي [- 633]
",20,death,633,Ayyubid
"### $ 3360 - محمد بن مكي المازني [- بعد 633]
",24,death,633,Ayyubid
"### $ 3406 - أبو عبد الله القصري المالكي [- 633]
",44,death,633,Ayyubid
"### $ 224 - أبو إسحاق المحلي [555 - 634]
",100,full,634,Ayyubid
"### $ 235 - أبو إسحاق ابن الجباب [551 - 634]
",115,full,634,Ayyubid
"### $ 683 - ابن صلاح الدين الأيوبي [577 - 634]
",116,full,634,Ayyubid
"### $ 1450 - الناصح ابن الحنبلي [554 - 634]
",163,full,634,Ayyubid
"### $ 2330 - محمد بن سلامة الحراني العطار [551 - 634]
",50,full,634,Ayyubid
"### $ 2913 - محمد بن عمر المعافري الفاسي المقرئ [549 - 634]
",78,full,634,Ayyubid
"### $ 3185 - أبو بكر الشقري الخطيب [559 - 634]
",135,full,634,Ayyubid
"### $ 3131 - جلال الدين البلبيسي [634 - ]
",48,birth,634,Ayyubid
"### $ 437 - الأمير أحمد الكاملي [- 634]
",28,death,634,Ayyubid
"### $ 1444 - ابن أبي منصور النصولي [- 634]
",72,death,634,Ayyubid
"### $ 1458 - صدر الدين ابن مهران [- 634]
",165,death,634,Ayyubid
"### $ 1534 - أبو طالب الأزجي البغدادي [- 634]
",154,death,634,Ayyubid
"### $ 1732 - أبو بكر ابن الصابوني الإشبيلي [- 634]
",177,death,634,Ayyubid
"### $ 3541 - محمد بن يحيى بن القائدي الزواوي الرجل الصالح [- 634]
",49,death,634,Ayyubid
"### $ 180 - أبو إسحاق السدسي [584 - 635]
",69,full,635,Ayyubid
"### $ 442 - ابن كساء [567 - 635]
",224,full,635,Ayyubid
"### $ 1506 - زين الدين الأسدي قاضي حلب [578 - 635]
",188,full,635,Ayyubid
"### $ 1510 - أبو محمد البياسي الكاتب [555 - 635]
",49,full,635,Ayyubid
"### $ 1518 - أبو عبد الدائم اللقاني [550 - 635]
",23,full,635,Ayyubid
"### $ 1763 - أبو مروان الباجي [564 - 635]
",139,full,635,Ayyubid
"### $ 3464 - أبو نصر ابن مميل الشيرازي [549 - 635]
",149,full,635,Ayyubid
"### $ 55 - ابن الحصين القزاز [635 - ] (1)
",40,birth,635,Ayyubid
"### $ 779 - سراج الدين المهدوي [- 635]
",54,death,635,Ayyubid
"### $ 2424 - أبو الفخر ابن الأعمى [- 635]
",49,death,635,Ayyubid
"### $ 163 - إبراهيم بن شعيب الإسكندراني [548 - 636]
",105,full,636,Ayyubid
"### $ 476 - رضي الدين القيسراني [570 - 636]
",80,full,636,Ayyubid
"### $ 521 - أبو العباس القسطلاني [559 - 636]
",85,full,636,Ayyubid
"### $ 740 - التاج ابن علان الدمشقي [561 - 636]
",51,full,636,Ayyubid
"### $ 1012 - أبو الخير بدل التبريزي [552 - 636]
",79,full,636,Ayyubid
"### $ 1073 - جعفر بن علي بن هبة الله الإسكندراني [546 - 636]
",166,full,636,Ayyubid
"### $ 1240 - عماد الدين الفوي [564 - 636]
",131,full,636,Ayyubid
"### $ 1438 - ابن المسجف العسقلاني [583 - 636]
",36,full,636,Ayyubid
"### $ 1561/ 20 - عماد الدين الحمويي الشافعي [581 - 636]
",390,full,636,Ayyubid
"### $ 1561/ 21 - الأمير مجد الدين الكردي [560 - 636]
",61,full,636,Ayyubid
"### $ 3500 - ابن الصواف المكناسي المالكي [602 - بعد 636]
",131,full,636,Ayyubid
"### $ 3208 - موفق الدين الخفاجي الحلبي [636 - ]
",77,birth,636,Ayyubid
"### $ 262 - أبو إسحاق اليابري [- 636]
",71,death,636,Ayyubid
"### $ 1138 - حسان بن عبد الرحمن الجهني [- 636]
",40,death,636,Ayyubid
"### $ 2404 - محمد بن عبد الرحمن التنيسي [- 636]
",56,death,636,Ayyubid
"### $ 3608 - الزكي البرزالي الإشبيلي الحافظ [- 636]
",178,death,636,Ayyubid
"### $ 597 - ابن الرومية النباتي [561 - 637]
",218,full,637,Ayyubid
"### $ 729 - ابن فلوس [593 - 637]
",151,full,637,Ayyubid
"### $ 1272 - الحسين بن يوسف الناسخ [561 - 637]
",34,full,637,Ayyubid
"### $ 1904 - رشيد الدين النيسابوري [559 - 637]
",86,full,637,Ayyubid
"### $ 1969 - ابن أخي العلم [558 - 637]
",162,full,637,Ayyubid
"### $ 3216 - أبو عبد الله النوقاني [549 - 637]
",357,full,637,Ayyubid
"### $ 3595 - التاج أبو المعالي المخيلي المالكي [587 - 637]
",140,full,637,Ayyubid
"### $ 2421 - ابن حمزة الشقيري [637 - ]
",51,birth,637,Ayyubid
"### $ 124 - ابن القماح [- 637]
",46,death,637,Ayyubid
"### $ 194 - إبراهيم بن عثمان الدمشقي الزاهد [- 637]
",36,death,637,Ayyubid
"### $ 603 - الأمير تاج الدولة ابن بختيار [- 637]
",183,death,637,Ayyubid
"### $ 1054 - جبريل بن عبد الله [- 637]
",22,death,637,Ayyubid
"### $ 2533 - أبو طالب ابن سيدة [- 637]
",98,death,637,Ayyubid
"### $ 2671 - الأمير سيف الدين ابن علكان الكردي [- 637]
",73,death,637,Ayyubid
"### $ 3383 - الفصيح ابن البطريق [- 637]
",35,death,637,Ayyubid
"### $ 384 - ابن الفقيه نصر [571 - 638]
",422,full,638,Ayyubid
"### $ 732 - ابن اللمطي [545 - 638]
",78,full,638,Ayyubid
"### $ 1871 - الغزال المالقي الضرير [534 - 638]
",71,full,638,Ayyubid
"### $ 1975 - محمد بن جعفر الصولي [558 - 638]
",82,full,638,Ayyubid
"### $ 2417 - ابن الأستاذ [564 - 638]
",121,full,638,Ayyubid
"### $ 2784 - أبو البركات الخليفي [565 - 638]
",100,full,638,Ayyubid
"### $ 2793 - أصيل الدين الحموي الحنفي [599 - 638]
",78,full,638,Ayyubid
"### $ 2800 - ابن تاجر عينة [549 - 638]
",42,full,638,Ayyubid
"### $ 2830 - محيي الدين ابن العربي [560 - 638]
",1479,full,638,Ayyubid
"### $ 3589 - ابن البغدادي الصوفي [596 - 638]
",68,full,638,Ayyubid
"### $ 2389 - ابن عبد الدائم الحسني [638 - ]
",102,birth,638,Ayyubid
"### $ 519 - كمال الدين الجويني [584 - 639]
",392,full,639,Ayyubid
"### $ 735 - القاضي نفيس الدين ابن قادوس [543 - 639]
",121,full,639,Ayyubid
"### $ 1129 - حرمي الدقيقي [559 - 639]
",64,full,639,Ayyubid
"### $ 1142 - أبو علي السمسار [550 - 639]
",32,full,639,Ayyubid
"### $ 1174 - زكي الدين السعدي [575 - 639]
",177,full,639,Ayyubid
"### $ 3099 - ابن النن [639 - ]
",100,birth,639,Ayyubid
"### $ 208 - أبو إسحاق القلغائي [- 639]
",38,death,639,Ayyubid
"### $ 987 - بهرام التركماني [- 639]
",43,death,639,Ayyubid
"### $ 1696 - ابن حاضر الشقري الأندلسي [- 639]
",36,death,639,Ayyubid
"### $ 659 - تاج الدين الشريشي الصوفي [583 - 640]
",115,full,640,Ayyubid
"### $ 1967 - ابن جبريل الطحان [640 - ]
",36,birth,640,Ayyubid
"### $ 525 - ابن شكر الأندلسي المقرئ [- 640]
",40,death,640,Ayyubid
"### $ 1865 - ابن شهيد الفاسي [- قبل 640]
",49,death,640,Ayyubid
"### $ 2998 - أبو الفضل الصيدلاني [- 640]
",144,death,640,Ayyubid
"### $ 3413 - أبو عبد الله الوبري المقرئ [- 640]
",74,death,640,Ayyubid
"### $ 3496 - محمد بن وهب السبتي [- بعد 640]
",49,death,640,Ayyubid
"### $ 3501 - أبو سعيد الشلوبين الإشبيلي [- 640]
",67,death,640,Ayyubid
"### $ 3502 - أبو الفضل الشلوبين [- قبل 640]
",24,death,640,Ayyubid
"### $ 3586 - ابن زيري البجائي [- بعد 640]
",21,death,640,Ayyubid
"### $ 1130 - حرمي الخراط [559 - 641]
",31,full,641,Ayyubid
"### $ 3119 - ابن عبد الملك الغرناطي [555 - 641]
",121,full,641,Ayyubid
"### $ 1742 - القطب الصفراوي قاضي القضاة [641 - ]
",46,birth,641,Ayyubid
"### $ 79 - شرف الدين السنجاري [- 641]
",64,death,641,Ayyubid
"### $ 228 - ابن مهيب الإشبيلي [- بعد 641]
",40,death,641,Ayyubid
"### $ 1379 - نجم الدين الحموي قاضي العسكر [- 641]
",21,death,641,Ayyubid
"### $ 1791 - ابن جارة [- 641]
",27,death,641,Ayyubid
"### $ 173 - ابن أبي البقاء [606 - 642]
",83,full,642,Ayyubid
"### $ 257 - ابن أبي الدم الهمداني [583 - 642]
",117,full,642,Ayyubid
"### $ 1553 - شيخ الشيوخ تاج الدين الحمويي [566 - 642]
",233,full,642,Ayyubid
"### $ 2129 - أبو البركات ابن رواحة الحموي [564 - 642]
",84,full,642,Ayyubid
"### $ 2506 - سناء الملك الشروطي [553 - 642]
",83,full,642,Ayyubid
"### $ 2790 - ابن الخيمي [549 - 642]
",512,full,642,Ayyubid
"### $ 2673 - ابن موهوب الأسعردي النحاس [642 - ]
",32,birth,642,Ayyubid
"### $ 376 - ابن ms0201 حمود [- 642]
",45,death,642,Ayyubid
"### $ 837 - الطنبغا التركي [- 642]
",37,death,642,Ayyubid
"### $ 1947 - ابن أبي أسامة الإسكندراني [- 642]
",37,death,642,Ayyubid
"### $ 2631 - ابن المجن [- 642]
",47,death,642,Ayyubid
"### $ 3033 - أبو جعفر الطوزي الجعفري [- بعد 642]
",22,death,642,Ayyubid
"### $ 238 - ابن أخت القاضي الفاضل [572 - 643]
",156,full,643,Ayyubid
"### $ 483 - القاضي الأشرف ابن القاضي الفاضل [573 - 643]
",476,full,643,Ayyubid
"### $ 1195 - معين الدين الجويني [588 - 643]
",836,full,643,Ayyubid
"### $ 1718 - أبو عبد الله الهواري التونسي [573 - 643]
",80,full,643,Ayyubid
"### $ 2331 - ابن سلامة النساج [597 - 643]
",37,full,643,Ayyubid
"### $ 2416 - ابن الجباب الأغلبي [564 - 643]
",189,full,643,Ayyubid
"### $ 2523 - الرشيد المنذري ابن الزكي [613 - 643]
",139,full,643,Ayyubid
"### $ 2613 - ضياء الدين ابن قدامة الحافظ [569 - 643]
",205,full,643,Ayyubid
"### $ 2613 - ضياء الدين ابن قدامة الحافظ [569 - 643]
",205,full,643,Ayyubid
"### $ 2654 - أبو بكر السلماني الكاتب [588 - 643]
",246,full,643,Ayyubid
"### $ 3230 - الحافظ ابن النجار [578 - 643]
",183,full,643,Ayyubid
"### $ 3093 - أبو بكر القادري الواعظ [643 - ]
",50,birth,643,Ayyubid
"### $ 1457 - أبو القاسم ابن المسيري فلك الدين [- 643]
",577,death,643,Ayyubid
"### $ 1649 - ابن القرشية البجاني [- 643]
",111,death,643,Ayyubid
"### $ 1651 - أبو عبد الله القيجاطي [- 643]
",68,death,643,Ayyubid
"### $ 2042 - عز القضاة المشارف [- 643]
",39,death,643,Ayyubid
"### $ 2392 - ابن البهاء المقدسي [- 643]
",100,death,643,Ayyubid
"### $ 2435 - ابن عظيمة الإشبيلي المقرئ [- 643]
",94,death,643,Ayyubid
"### $ 746 - العارف شمس الدين النووي [598 - 644]
",345,full,644,Ayyubid
"### $ 1476 - ابن قاضي دارا الكاتب [581 - 644]
",205,full,644,Ayyubid
"### $ 2507 - الشريف الفاوي الإدريسي الحافظ [568 - 644]
",308,full,644,Ayyubid
"### $ 334 - ابن سني الدولة [644 - ]
",67,birth,644,Ayyubid
"### $ 2454 - ابن النيدة العطار [644 - ]
",55,birth,644,Ayyubid
"### $ 2604 - أبو عبد الله العطار [644 - ]
",35,birth,644,Ayyubid
"### $ 246 - سعد الدين ابن الموفق الطبيب [- 644]
",142,death,644,Ayyubid
"### $ 543 - أحمد بن عيسى الكردي [- 644]
",56,death,644,Ayyubid
"### $ 1512 - أبو محمد الريغي المغربي [549 - 645]
",192,full,645,Ayyubid
"### $ 1532 - بدر الدين الحمولي قاضي القدس [- 645]
",34,death,645,Ayyubid
"### $ 1639 - ابن جريدة المالقي [- 645]
",113,death,645,Ayyubid
"### $ 3483 - أبو الفضل ابن وجيه الكاتب [- بعد 645]
",40,death,645,Ayyubid
"### $ 1487 - أبو المكارم السعدي ms1831 [563 - 646]
",106,full,646,Ayyubid
"### $ 1488 - عز الدين ابن رواحة الحموي الصقلي [560 - 646]
",107,full,646,Ayyubid
"### $ 3417 - القاضي ابن ناماور الخونجي [590 - 646]
",461,full,646,Ayyubid
"### $ 2409 - ابن العمادية [646 - ]
",45,birth,646,Ayyubid
"### $ 185 - ابن عبدان الأطروشي [- بعد 646]
",87,death,646,Ayyubid
"### $ 1737 - شمس الدين ابن أسامة الدمشقي [- 646]
",58,death,646,Ayyubid
"### $ 2054 - الحميدي والي القاهرة [- 646]
",38,death,646,Ayyubid
"### $ 2655 - أبو عثمان ms2585 العمدي [- 646]
",59,death,646,Ayyubid
"### $ 2816 - محمد بن علي الزوجاني الشافعي [- قبل 646]
",75,death,646,Ayyubid
"### $ 2916 - ابن الحوش الأسعردي الحنبلي [- 646]
",61,death,646,Ayyubid
"### $ 3635 - الجمال المهلبي خطيب مكة [- بعد 646]
",50,death,646,Ayyubid
"### $ 1128 - حرمي الوراق [559 - 647]
",34,full,647,Ayyubid
"### $ 3198 - أبو عبد الله البصري التاجر [580 - 647]
",44,full,647,Ayyubid
"### $ 3242 - ابن قاضي دارا [588 - 647]
",69,full,647,Ayyubid
"### $ 33 - نجم الدين البهنسي [- 647]
",36,death,647,Ayyubid
"### $ 212 - ابن بقي المنجنيقي [- 647]
",82,death,647,Ayyubid
"### $ 3296 - حفيد أسامة بن منقذ [- بعد 647]
",26,death,647,Ayyubid
"### $ 322 - «وسخ المسارح» [595 - 649]
",66,full,649,Bahri Mamluk
"### $ 391 - ابن العطار الإسكندراني [595 - 649]
",123,full,649,Bahri Mamluk
"### $ 312 - ابن الولي [- 649]
",51,death,649,Bahri Mamluk
"### $ 3430 - عز القضاة الدماميني [- بعد 649]
",31,death,649,Bahri Mamluk
"### $ 1968 - عماد الدين الدربندي [581 - 650]
",62,full,650,Bahri Mamluk
"### $ 2148 - الأرموي قاضي العسكر [578 - 650]
",255,full,650,Bahri Mamluk
"### $ 3080 - ابن الوزان الحلبي الحنفي [568 - 650]
",57,full,650,Bahri Mamluk
"### $ 3235 - ابن الملثم البزاز الكاتب [579 - 650]
",151,full,650,Bahri Mamluk
"### $ 3396 - أبو عبد الله ابن مهنا الدمشقي [650 - ] (2)
",83,birth,650,Bahri Mamluk
"### $ 2035 - محمد بن حسن المحلي [- 650]
",21,death,650,Bahri Mamluk
"### $ 2039 - شرف الدين الديباجي الكاتب [- 650]
",56,death,650,Bahri Mamluk
"### $ 2768 - أبو عبد الله الطنجي [- بعد 650]
",78,death,650,Bahri Mamluk
"### $ 3632 - الخزرجي الشيخ الصالح [- 650]
",22,death,650,Bahri Mamluk
"### $ 152 - جمال الدين ابن النجار [590 - 651]
",198,full,651,Bahri Mamluk
"### $ 682 - التيفاشي القفصي [580 - 651]
",913,full,651,Bahri Mamluk
"### $ 3081 - الصاحب محيي الدين وزير الجزيرة [581 - 651]
",817,full,651,Bahri Mamluk
"### $ 3348 - أبو الفضائل زين الدين الدمشقي الشافعي [571 - 651]
",241,full,651,Bahri Mamluk
"### $ 1700 - أبو بكر المالقي [- 651]
",204,death,651,Bahri Mamluk
"### $ 1739 - شمس الدين الشاملي [- بعد 651]
",187,death,651,Bahri Mamluk
"### $ 1878 - ابن أخت أبي العباس الرأس [- 651]
",30,death,651,Bahri Mamluk
"### $ 2351 - أبو الفتح الصوري الكاتب [- بعد 651]
",49,death,651,Bahri Mamluk
"### $ 2677 - أمين الدين السعدي [- بعد 651]
",47,death,651,Bahri Mamluk
"### $ 3082 - الوزير عماد الدين أخوه [- 651]
",188,death,651,Bahri Mamluk
"### $ 2090 - الفائزي الدمياطي [578 - 652]
",52,full,652,Bahri Mamluk
"### $ 2384 - كمال الدين النصيبني [582 - 652]
",347,full,652,Bahri Mamluk
